term_id,term_str,n,f,stem,sw,go
3742,curl,1,1.2881236289534124e-06,curl,True,False
3743,curled,1,1.2881236289534124e-06,curl,True,False
3744,curls,3,3.864370886860238e-06,curl,False,True
3745,curran,1,1.2881236289534124e-06,curran,True,False
3746,currant,839,0.001080735724691913,currant,False,True
3747,currants,376,0.00048433448448648305,currant,False,True
3748,current,35,4.508432701336944e-05,current,False,True
3749,currently,23,2.9626843465928487e-05,current,False,True
3750,curried,1,1.2881236289534124e-06,curri,True,False
3751,curry,13,1.674560717639436e-05,curri,False,True
3752,curtain,3,3.864370886860238e-06,curtain,False,True
3753,curvaceous,1,1.2881236289534124e-06,curvac,True,False
3754,curve,2,2.576247257906825e-06,curv,True,False
3755,curves,1,1.2881236289534124e-06,curv,True,False
3756,curvy,3,3.864370886860238e-06,curvi,False,True
3757,cushion,10,1.2881236289534125e-05,cushion,False,True
3758,cushioned,26,3.349121435278872e-05,cushion,False,True
3759,cushioning,1,1.2881236289534124e-06,cushion,True,False
3760,cushions,3,3.864370886860238e-06,cushion,False,True
3761,cushiony,1,1.2881236289534124e-06,cushioni,True,False
3762,cushy,1,1.2881236289534124e-06,cushi,True,False
3763,cusp,7,9.016865402673887e-06,cusp,False,True
3764,custard,39,5.0236821529183086e-05,custard,False,True
3765,custardy,5,6.440618144767062e-06,custardi,False,True
3766,custom,3,3.864370886860238e-06,custom,False,True
3767,customary,4,5.15249451581365e-06,customari,False,True
3768,customer,1,1.2881236289534124e-06,custom,True,False
3769,cut,246,0.00031687841272253945,cut,False,True
3770,cute,2,2.576247257906825e-06,cute,True,False
3771,cuts,60,7.728741773720475e-05,cut,False,True
3772,cutter,1,1.2881236289534124e-06,cutter,True,False
3773,cutting,39,5.0236821529183086e-05,cut,False,True
3774,cuttingly,1,1.2881236289534124e-06,cuttingli,True,False
3775,cuttings,3,3.864370886860238e-06,cut,False,True
3776,cuvaison,1,1.2881236289534124e-06,cuvaison,True,False
3777,cuvelier,1,1.2881236289534124e-06,cuveli,True,False
3778,cuveliers,1,1.2881236289534124e-06,cuveli,True,False
3779,cuves,1,1.2881236289534124e-06,cuve,True,False
3780,cuvée,52,6.698242870557744e-05,cuvé,False,True
3781,cuvées,6,7.728741773720475e-06,cuvé,False,True
3782,cvne,1,1.2881236289534124e-06,cvne,True,False
3783,cwg,4,5.15249451581365e-06,cwg,False,True
3784,cycle,2,2.576247257906825e-06,cycl,True,False
3785,cyclops,1,1.2881236289534124e-06,cyclop,True,False
3786,cylinders,2,2.576247257906825e-06,cylind,True,False
3787,cynical,1,1.2881236289534124e-06,cynic,True,False
3788,cypher,2,2.576247257906825e-06,cypher,True,False
3789,cypress,2,2.576247257906825e-06,cypress,True,False
3790,cà,1,1.2881236289534124e-06,cà,True,False
3791,cèdre,2,2.576247257906825e-06,cèdre,True,False
3792,cénac,1,1.2881236289534124e-06,cénac,True,False
3793,cépage,1,1.2881236289534124e-06,cépage,True,False
3794,césar,1,1.2881236289534124e-06,césar,True,False
3795,côte,25,3.220309072383531e-05,côte,False,True
3796,côtes,1,1.2881236289534124e-06,côte,True,False
3797,d,75,9.660927217150594e-05,d,True,False
3798,da,13,1.674560717639436e-05,da,True,False
3799,dab,1,1.2881236289534124e-06,dab,True,False
3800,dabbles,1,1.2881236289534124e-06,dabbl,True,False
3801,dabs,1,1.2881236289534124e-06,dab,True,False
3802,daffodil,2,2.576247257906825e-06,daffodil,True,False
3803,daffodils,1,1.2881236289534124e-06,daffodil,True,False
3804,daikon,1,1.2881236289534124e-06,daikon,True,False
3805,daily,1,1.2881236289534124e-06,daili,True,False
3806,dainty,14,1.8033730805347774e-05,dainti,False,True
3807,dairy,3,3.864370886860238e-06,dairi,False,True
3808,daisies,1,1.2881236289534124e-06,daisi,True,False
3809,daisy,1,1.2881236289534124e-06,daisi,True,False
3810,dalbavie,1,1.2881236289534124e-06,dalbavi,True,False
3811,dalbeck,1,1.2881236289534124e-06,dalbeck,True,False
3812,dall,1,1.2881236289534124e-06,dall,True,False
3813,dalla,1,1.2881236289534124e-06,dalla,True,False
3814,dalmau,1,1.2881236289534124e-06,dalmau,True,False
3815,dalva,1,1.2881236289534124e-06,dalva,True,False
3816,dalí,1,1.2881236289534124e-06,dalí,True,False
3817,damaged,1,1.2881236289534124e-06,damag,True,False
3818,damask,5,6.440618144767062e-06,damask,False,True
3819,dame,2,2.576247257906825e-06,dame,True,False
3820,damilano,1,1.2881236289534124e-06,damilano,True,False
3821,damné,1,1.2881236289534124e-06,damné,True,False
3822,damnés,3,3.864370886860238e-06,damné,False,True
3823,damo,1,1.2881236289534124e-06,damo,True,False
3824,damon,1,1.2881236289534124e-06,damon,True,False
3825,damp,38,4.894869790022967e-05,damp,False,True
3826,dampening,2,2.576247257906825e-06,dampen,True,False
3827,dampens,1,1.2881236289534124e-06,dampen,True,False
3828,damper,1,1.2881236289534124e-06,damper,True,False
3829,dampness,1,1.2881236289534124e-06,damp,True,False
3830,damson,17,2.1898101692208012e-05,damson,False,True
3831,damsons,3,3.864370886860238e-06,damson,False,True
3832,dan,5,6.440618144767062e-06,dan,False,True
3833,dance,33,4.250807975546261e-05,danc,False,True
3834,dances,21,2.705059620802166e-05,danc,False,True
3835,dancing,15,1.9321854434301188e-05,danc,False,True
3836,dancingly,2,2.576247257906825e-06,dancingli,True,False
3837,dandelion,3,3.864370886860238e-06,dandelion,False,True
3838,dandelions,1,1.2881236289534124e-06,dandelion,True,False
3839,dangerously,5,6.440618144767062e-06,danger,False,True
3840,danie,1,1.2881236289534124e-06,dani,True,False
3841,daniel,2,2.576247257906825e-06,daniel,True,False
3842,danish,1,1.2881236289534124e-06,danish,True,False
3843,dank,8,1.03049890316273e-05,dank,False,True
3844,daou,4,5.15249451581365e-06,daou,False,True
3845,dappled,2,2.576247257906825e-06,dappl,True,False
3846,darcie,1,1.2881236289534124e-06,darci,True,False
3847,dare,4,5.15249451581365e-06,dare,False,True
3848,daringly,2,2.576247257906825e-06,daringli,True,False
3849,dark,1819,0.002343096881066257,dark,False,True
3850,darken,3,3.864370886860238e-06,darken,False,True
3851,darkening,1,1.2881236289534124e-06,darken,True,False
3852,darker,43,5.5389316044996734e-05,darker,False,True
3853,darkest,9,1.1593112660580711e-05,darkest,False,True
3854,darkly,25,3.220309072383531e-05,darkli,False,True
3855,darkness,13,1.674560717639436e-05,dark,False,True
3856,darms,1,1.2881236289534124e-06,darm,True,False
3857,dart,2,2.576247257906825e-06,dart,True,False
3858,darting,2,2.576247257906825e-06,dart,True,False
3859,darts,2,2.576247257906825e-06,dart,True,False
3860,daryl,1,1.2881236289534124e-06,daryl,True,False
3861,das,2,2.576247257906825e-06,da,True,False
3862,dash,32,4.12199561265092e-05,dash,False,True
3863,dashed,1,1.2881236289534124e-06,dash,True,False
3864,dashes,4,5.15249451581365e-06,dash,False,True
3865,date,28,3.606746161069555e-05,date,False,True
3866,dates,11,1.4169359918487537e-05,date,False,True
3867,dating,3,3.864370886860238e-06,date,False,True
3868,daughter,9,1.1593112660580711e-05,daughter,False,True
3869,daughters,2,2.576247257906825e-06,daughter,True,False
3870,daunting,2,2.576247257906825e-06,daunt,True,False
3871,dauzac,1,1.2881236289534124e-06,dauzac,True,False
3872,dave,4,5.15249451581365e-06,dave,False,True
3873,david,11,1.4169359918487537e-05,david,False,True
3874,davies,2,2.576247257906825e-06,davi,True,False
3875,davis,2,2.576247257906825e-06,davi,True,False
3876,dawnine,1,1.2881236289534124e-06,dawnin,True,False
3877,day,44,5.667743967395015e-05,day,False,True
3878,dayglo,1,1.2881236289534124e-06,dayglo,True,False
3879,days,28,3.606746161069555e-05,day,False,True
3880,dazzle,9,1.1593112660580711e-05,dazzl,False,True
3881,dazzled,3,3.864370886860238e-06,dazzl,False,True
3882,dazzler,1,1.2881236289534124e-06,dazzler,True,False
3883,dazzles,39,5.0236821529183086e-05,dazzl,False,True
3884,dazzling,47,6.054181056081038e-05,dazzl,False,True
3885,dazzlingly,9,1.1593112660580711e-05,dazzlingli,False,True
3886,ddo,2,2.576247257906825e-06,ddo,True,False
3887,de,145,0.0001867779261982448,de,True,False
3888,dead,13,1.674560717639436e-05,dead,False,True
3889,deadline,1,1.2881236289534124e-06,deadlin,True,False
3890,deadly,1,1.2881236289534124e-06,deadli,True,False
3891,deal,21,2.705059620802166e-05,deal,False,True
3892,dealing,3,3.864370886860238e-06,deal,False,True
3893,deals,23,2.9626843465928487e-05,deal,False,True
3894,dean,1,1.2881236289534124e-06,dean,True,False
3895,dear,1,1.2881236289534124e-06,dear,True,False
3896,dearden,1,1.2881236289534124e-06,dearden,True,False
3897,dearth,1,1.2881236289534124e-06,dearth,True,False
3898,death,1,1.2881236289534124e-06,death,True,False
3899,debate,1,1.2881236289534124e-06,debat,True,False
3900,deborah,2,2.576247257906825e-06,deborah,True,False
3901,debut,9,1.1593112660580711e-05,debut,False,True
3902,decade,162,0.0002086760278904528,decad,False,True
3903,decadence,14,1.8033730805347774e-05,decad,False,True
3904,decadent,74,9.532114854255252e-05,decad,False,True
3905,decadently,8,1.03049890316273e-05,decad,False,True
3906,decades,67,8.630428313987863e-05,decad,False,True
3907,decant,48,6.18299341897638e-05,decant,False,True
3908,decanted,5,6.440618144767062e-06,decant,False,True
3909,decanter,8,1.03049890316273e-05,decant,False,True
3910,decanting,45,5.796556330290356e-05,decant,False,True
3911,decay,1,1.2881236289534124e-06,decay,True,False
3912,decayed,2,2.576247257906825e-06,decay,True,False
3913,decaying,2,2.576247257906825e-06,decay,True,False
3914,deceased,1,1.2881236289534124e-06,deceas,True,False
3915,deceiver,1,1.2881236289534124e-06,deceiv,True,False
3916,december,1,1.2881236289534124e-06,decemb,True,False
3917,decent,162,0.0002086760278904528,decent,False,True
3918,decently,6,7.728741773720475e-06,decent,False,True
3919,deceptive,6,7.728741773720475e-06,decept,False,True
3920,deceptively,12,1.545748354744095e-05,decept,False,True
3921,decesse,1,1.2881236289534124e-06,decess,True,False
3922,decibel,1,1.2881236289534124e-06,decibel,True,False
3923,decide,2,2.576247257906825e-06,decid,True,False
3924,decided,4,5.15249451581365e-06,decid,False,True
3925,decidedly,16,2.06099780632546e-05,decidedli,False,True
3926,decipher,3,3.864370886860238e-06,deciph,False,True
3927,decipherable,2,2.576247257906825e-06,decipher,True,False
3928,decision,2,2.576247257906825e-06,decis,True,False
3929,decked,2,2.576247257906825e-06,deck,True,False
3930,declaration,2,2.576247257906825e-06,declar,True,False
3931,declared,7,9.016865402673887e-06,declar,False,True
3932,declassified,1,1.2881236289534124e-06,declassifi,True,False
3933,decline,6,7.728741773720475e-06,declin,False,True
3934,declined,1,1.2881236289534124e-06,declin,True,False
3935,decorate,9,1.1593112660580711e-05,decor,False,True
3936,decorated,6,7.728741773720475e-06,decor,False,True
3937,decorates,3,3.864370886860238e-06,decor,False,True
3938,decorating,2,2.576247257906825e-06,decor,True,False
3939,dedicated,4,5.15249451581365e-06,dedic,False,True
3940,dedication,1,1.2881236289534124e-06,dedic,True,False
3941,deep,517,0.0006659599161689142,deep,False,True
3942,deepen,8,1.03049890316273e-05,deepen,False,True
3943,deepened,2,2.576247257906825e-06,deepen,True,False
3944,deepening,1,1.2881236289534124e-06,deepen,True,False
3945,deeper,30,3.8643708868602376e-05,deeper,False,True
3946,deeply,110,0.00014169359918487535,deepli,False,True
3947,deer,1,1.2881236289534124e-06,deer,True,False
3948,dees,1,1.2881236289534124e-06,dee,True,False
3949,defect,1,1.2881236289534124e-06,defect,True,False
3950,defer,1,1.2881236289534124e-06,defer,True,False
3951,defiant,2,2.576247257906825e-06,defiant,True,False
3952,defiantly,1,1.2881236289534124e-06,defiantli,True,False
3953,deficiencies,1,1.2881236289534124e-06,defici,True,False
3954,deficient,4,5.15249451581365e-06,defici,False,True
3955,defied,1,1.2881236289534124e-06,defi,True,False
3956,defies,5,6.440618144767062e-06,defi,False,True
3957,define,42,5.410119241604332e-05,defin,False,True
3958,defined,66,8.501615951092522e-05,defin,False,True
3959,defines,50,6.440618144767062e-05,defin,False,True
3960,defining,13,1.674560717639436e-05,defin,False,True
3961,definite,21,2.705059620802166e-05,definit,False,True
3962,definitely,51,6.569430507662404e-05,definit,False,True
3963,definition,36,4.6372450642322845e-05,definit,False,True
3964,definitions,1,1.2881236289534124e-06,definit,True,False
3965,definitive,3,3.864370886860238e-06,definit,False,True
3966,definitively,1,1.2881236289534124e-06,definit,True,False
3967,deft,29,3.735558523964896e-05,deft,False,True
3968,deftly,23,2.9626843465928487e-05,deftli,False,True
3969,deftness,8,1.03049890316273e-05,deft,False,True
3970,defy,2,2.576247257906825e-06,defi,True,False
3971,degree,11,1.4169359918487537e-05,degre,False,True
3972,degrees,4,5.15249451581365e-06,degre,False,True
3973,dehlinger,1,1.2881236289534124e-06,dehling,True,False
3974,dei,1,1.2881236289534124e-06,dei,True,False
3975,del,14,1.8033730805347774e-05,del,False,True
3976,delayed,2,2.576247257906825e-06,delay,True,False
3977,delectable,8,1.03049890316273e-05,delect,False,True
3978,deli,1,1.2881236289534124e-06,deli,True,False
3979,deliberate,1,1.2881236289534124e-06,deliber,True,False
3980,deliberately,1,1.2881236289534124e-06,deliber,True,False
3981,delicacy,32,4.12199561265092e-05,delicaci,False,True
3982,delicate,286,0.00036840335788067594,delic,False,True
3983,delicately,54,6.955867596348427e-05,delic,False,True
3984,delicato,1,1.2881236289534124e-06,delicato,True,False
3985,delicious,860,0.0011077863208999346,delici,False,True
3986,deliciously,99,0.00012752423926638782,delici,False,True
3987,deliciousness,36,4.6372450642322845e-05,delici,False,True
3988,delight,21,2.705059620802166e-05,delight,False,True
3989,delightful,31,3.993183249755578e-05,delight,False,True
3990,delightfully,24,3.09149670948819e-05,delight,False,True
3991,delighting,2,2.576247257906825e-06,delight,True,False
3992,delights,7,9.016865402673887e-06,delight,False,True
3993,delille,1,1.2881236289534124e-06,delil,True,False
3994,delineated,11,1.4169359918487537e-05,delin,False,True
3995,delineation,3,3.864370886860238e-06,delin,False,True
3996,deliriously,5,6.440618144767062e-06,deliri,False,True
3997,deliver,37,4.766057427127626e-05,deliv,False,True
3998,delivered,9,1.1593112660580711e-05,deliv,False,True
3999,delivering,67,8.630428313987863e-05,deliv,False,True
4000,delivers,488,0.0006286043309292653,deliv,False,True
4001,delivery,9,1.1593112660580711e-05,deliveri,False,True
4002,dell,1,1.2881236289534124e-06,dell,True,False
4003,della,2,2.576247257906825e-06,della,True,False
4004,delle,1,1.2881236289534124e-06,dell,True,False
4005,delorme,1,1.2881236289534124e-06,delorm,True,False
4006,delve,2,2.576247257906825e-06,delv,True,False
4007,delves,2,2.576247257906825e-06,delv,True,False
4008,delviering,1,1.2881236289534124e-06,delvier,True,False
4009,delving,5,6.440618144767062e-06,delv,False,True
4010,demand,6,7.728741773720475e-06,demand,False,True
4011,demanding,15,1.9321854434301188e-05,demand,False,True
4012,demands,33,4.250807975546261e-05,demand,False,True
4013,demarara,2,2.576247257906825e-06,demarara,True,False
4014,demayo,1,1.2881236289534124e-06,demayo,True,False
4015,demeanor,5,6.440618144767062e-06,demeanor,False,True
4016,demerara,3,3.864370886860238e-06,demerara,False,True
4017,demi,1,1.2881236289534124e-06,demi,True,False
4018,demonstrate,2,2.576247257906825e-06,demonstr,True,False
4019,demonstrated,1,1.2881236289534124e-06,demonstr,True,False
4020,demonstrates,7,9.016865402673887e-06,demonstr,False,True
4021,demonstrating,3,3.864370886860238e-06,demonstr,False,True
4022,demonstration,2,2.576247257906825e-06,demonstr,True,False
4023,demure,4,5.15249451581365e-06,demur,False,True
4024,den,2,2.576247257906825e-06,den,True,False
4025,denis,6,7.728741773720475e-06,deni,False,True
4026,denise,1,1.2881236289534124e-06,denis,True,False
4027,dennis,1,1.2881236289534124e-06,denni,True,False
4028,denomination,4,5.15249451581365e-06,denomin,False,True
4029,denote,2,2.576247257906825e-06,denot,True,False
4030,dense,960,0.001236598683795276,dens,False,True
4031,densely,89,0.0001146430029768537,dens,False,True
4032,denseness,3,3.864370886860238e-06,dens,False,True
4033,denser,1,1.2881236289534124e-06,denser,True,False
4034,densest,3,3.864370886860238e-06,densest,False,True
4035,density,179,0.00023057412958266084,densiti,False,True
4036,denying,5,6.440618144767062e-06,deni,False,True
4037,departing,1,1.2881236289534124e-06,depart,True,False
4038,department,2,2.576247257906825e-06,depart,True,False
4039,departments,1,1.2881236289534124e-06,depart,True,False
